customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
00b0863cfd53ffbc044982a478da829401340f2ce9d9ca76656f3f111412c8e0,1.0,1.0,ACTIVE,Regularly,27.0,4af6b719f4ed7a4bb42259b4ba459303da6dbb9032efddc948994251d3816317
00b0864031bd69b27fb3cdb2befdc04bddbfdf4882142c1c61e6b47334372886,,,ACTIVE,NONE,47.0,c07055f7f7de7274176c6552599c73f7cc2b0a775191b1ee0951a38dc706b107
00b08ddaa2e6758a201bffe4ca973142523dee3cc751e2eeb3288b33ae7477bf,,,ACTIVE,NONE,57.0,153fcf962f91b8054f36c450f10cdcf4c2d8a6e6bd89f0ea7afd7ffc2a2ebdb3
00b090fe04ea7441b5d27a19b2e725c725a210ad1348e285e3cb68776c8f25bc,,,ACTIVE,NONE,26.0,163f6ac11efec8f67ac42c28c671cd155441bae41b1569141afa2fac089d7923
00b098f76ec328597127d8859732e7ab9460c1e9c0ac0ac9b1c39d3151ea3d9b,,,ACTIVE,NONE,24.0,f1c957e22ea8940d7384527cc597e58964b5831303bf28d7a50da4bc173e4bf6
00b0b0e455a844c4a9a8964005e0b3798c3f2a541725e923d8ad888fe49f86a0,1.0,,ACTIVE,Regularly,55.0,03004f81b955dd8bf99d9fdf586c076abb57f945111cff9c2f0b5ebcb1ba8f5d
00b0b305cc25fd0d05c7225f66255e7d13831b70a2708a62d4d2363881d8498d,,,ACTIVE,NONE,20.0,d57954b5f89f55f6a73e2766e724fde79fe2bcd6aa8cfa06fc529d30bbd5bdef
00b0bf448979e1fd20eb4b969bd5fed6bd3aea91171bffa5d510f7a4e8f24608,,,ACTIVE,NONE,17.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b0cb16a87a83219c1b08fb34875c871da8270679978997c9bea5d75695e651,,,ACTIVE,NONE,25.0,49aabc59bf01af8df76bae24818c413b660218325327382de20bd3b6108674f5
00b0ce2bac5b31ca200f78da7fa18e300a39988d8402a3c425dfecb2e4c1f614,,,ACTIVE,NONE,18.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b0ddbe8a89fa2bd17fcba467c1cbcd1055af012a99807476ffeb3a5b8038b4,1.0,1.0,ACTIVE,Regularly,54.0,ad33ef00a7d606b7052eff11e500f8033dcc7574d15ed63a786fd846fe36f6f4
00b0f7ea93a39e30a0027e4088c18027067985c45a4e8b60a1703ca637f00bce,1.0,1.0,ACTIVE,Regularly,30.0,f8ed2652b04ba28726068f524f6d7759cda9e301b2e5d8c67115321a92213514
00b102ed0fdb853901d4d3822f9f0610dfb8152e3dbd89d9fed6bcfdfc33959c,,,ACTIVE,NONE,19.0,1e1f3304ae8f0b653a44bbb9fdaa165f25b50bd978fc9d64d661ec9ae2ab6c41
00b10bf5c51e961bd91f7ed9081b1bc6fc7e86000c2bed1a2d9f70da02012432,1.0,1.0,ACTIVE,Regularly,53.0,d83d2b7b3f99569a6c6d806ee861d9cd7d77bf9eca5f9e9864d1246ce348bcca
00b10ece58be8d3f027600d697ca506b8798c15d4777c4cd575c45e779af2cb6,1.0,1.0,ACTIVE,Regularly,38.0,70b90df83b4c7ac5a5154205852e27e4007859f45d6d1a8a82fbb08db23d95d1
00b1181e991ce1e027e06675057f89c0fedc4f701291118e4456a9780996e72e,,,ACTIVE,NONE,33.0,3de4c281a67cab30414e4111d4309447f30c70a6fbce8431aa084b462c7a4bbf
00b1341259a560654a3ae1ad3b1e1d7137c1eafe0d6582cbbd8838d920e0d13a,1.0,1.0,ACTIVE,Regularly,30.0,bb5ba513dd8c5c1f18d1f06910e1d710fb039e9857f5f2c14f1f20f3881b0b23
00b1389a1279313b35903412174bf9e6cdf46930d97c268be84e2d3d671c63a1,1.0,1.0,ACTIVE,Regularly,25.0,953f4f01f8ac69a4f32a1d25f005a1f43c7e0691309bf3d913c35d6ec3067d31
00b172edcbf36029435e00080c5b8eb5de0c972f0f462f929273bcb4837a6944,,,ACTIVE,NONE,29.0,d9175393f25578bfb8fa9828d10b6a906396c66bcc39d41fee06943db39b4a5a
00b1804e347ad55d1a75d7c07169e17d1890ad48953824879234177741a85955,,,ACTIVE,NONE,53.0,7ff26364eacfe1e14fe73c0e8b3b70f099bd6bfb02b69ef89c563b6978efd0f4
00b19d74d6d60c157a9e08e8d83d9b38b1142a32676543fb6e8ec7e15aa4eb36,1.0,1.0,ACTIVE,Regularly,31.0,e56389e9088659ca0037d99317e12db786b314a2c2a4026a16aec1919436d31b
00b1b2b8c27c20887113ca50adafd9593762297cd8aa81ab1a02b564fc99ca78,1.0,1.0,ACTIVE,Regularly,28.0,56ee47fc324975480f932a0ee56a42e8a9763496279074b961e45738ea7b6caf
00b1cf752f2e2fda0da70a46a0ef228e43ea5a95baaec828d7abb4792315f602,1.0,1.0,ACTIVE,Regularly,60.0,24a927f04724c66c935bec309ad01840ffae3834e26dfcccfcbece66d9209a88
00b1dcfa10e687a6cd753ed1381fc7648ca717e01a7bb2d5eee76ba1c5794cf2,,,ACTIVE,NONE,22.0,0c24a0aaa4c2a4c5b16fe66355c9d5a163bc372094122ca764f463efa9205bc3
00b1ee0ade8c378afc8d5e6ac052e748369370bcfd70e3e6c727123ae9157438,1.0,1.0,ACTIVE,Regularly,45.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b1f4b8a6344e212d16ae386dff16f4b0f32ca92ec766d513c19a0d3a862c0e,,,ACTIVE,NONE,53.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b203a32faa3d007dba198ef27c159b0d34085c6bad9572d6646f85c4cad98d,,,ACTIVE,NONE,25.0,1a607d56bfe4ffdd0ee7b2e5e2c540d70c21bfb3830568c3470fd3beb6468856
00b20a5c297f0e8b156b1d35b104702a39faee074739c3428e7009a666abc318,,,ACTIVE,NONE,22.0,6df3be27aa96197b955911958d51c2c9656555a3288e9296accc446cdcd5c75e
00b20af14b321d96d2cc191fe0946291eb36aa566cd143b7da4f3ca0dc0bcb8f,,,ACTIVE,NONE,49.0,e1212398a0884c004ad0166df9bdba95636f1cdcde7f2d8894f4b3daede2f107
00b246aa42d82c3e9b17b5ad1d08b6645d6cf389936cef1ff2e184f46a0a04d2,1.0,1.0,ACTIVE,Regularly,38.0,25e0b3486034322d5ac71b97c46531ca2b1ca90252cfb9118d7920f25773e4a7
00b261ecfb2cbe1b5b4481fe2b7e9fba09c30603fb10377f01661a007ce958d9,,,ACTIVE,NONE,63.0,a2155f7aedfede0cf78072123952ca4b45b8640d1e14118ca315e6f80a13039a
00b273400b07e8f9bae619b506a742b143b5505d0328045257bd39cebb6d1d41,1.0,1.0,ACTIVE,Regularly,36.0,7fdcf9c2ac4ec5d5870e232e614d065c0b9dab75ca6fe82b6b19527b05b7d948
00b281f325188b7c76dac01e6c8f3134d662a257642458dc4314782dd9998413,,,ACTIVE,NONE,50.0,f1eaf6127a02a4860d1ad5aabaea3e9156e37ac365352da74a5b42f2d4dd645d
00b2abd6149d69b01bef1b0fe8b99526089576e2180e30e2b9a94ee00d2e571e,,,ACTIVE,NONE,56.0,a1bea782db8adedd2eedbefa6638215af59ba668c77caca7e3eb21cd092a6e2b
00b2b109638d10cd14c64c40c4a890546c2e7bcd4a7876f0f961c5d81426139a,,,ACTIVE,NONE,39.0,11322007a731dd3c1b3e34c404efcb703e66a8ebfbf1bea59d52ac12c632610d
00b2bc16da77df06542cd9af0f2499f02ed32b8aaf9fa8b84813bb389c469916,,,ACTIVE,NONE,34.0,0905d3fb893788b2afb158b0c9e1d93018c1540793da07030b465e3990d15c1a
00b2bdeb963d7af022c92baee6fcf6c56488839b5bce15e432d7fbb654d77243,,,ACTIVE,NONE,24.0,bc0c10bb4cc9beb7347085c1f32a908688d5a7f0a35dd82c08d9255c076de5ac
00b2c2de384820afa067d5898baba98993a36cb3c717efd74d6cd2ffadeb2869,1.0,1.0,ACTIVE,Regularly,23.0,0c8f671d7f64d2693a37104aa0bde172b741d3eb5885989d24b3578e23e9f2bd
00b2c687917bca01e39705b4a1dd5879caaaa61f1c255e8afef5d5ea82aaca0d,,,ACTIVE,NONE,49.0,2e12850b62a2e6f89095d64be976d2d999a11de88def5a879ec384aaf04298d6
00b2ddb469f222fafbd821c0569abd7c95bc6e7ededa29cfb39f28e92af3d1d3,,,ACTIVE,NONE,20.0,6fc45b2e921c1146fd1659d342cbaa33db56fbe3f603526ed3c65108736a50e8
00b2e2bdedcd55e1509bcd3bdd69b4167fabee49e6bb29630937aa7c30405f74,1.0,,ACTIVE,Regularly,49.0,253bb5118d119254beeb4cca7ab2b8f91ee6fc7ae91b9ebe71201efc0ab5f0b6
00b2eed20fb29cf7c33e5bf4f0d2d30b8b8ccf5ca530b578117f66ba2c59d63c,1.0,1.0,ACTIVE,Regularly,50.0,fa216e86669b0b0cd8257c1eb8eccbd7dbfe52831be406849d43bd7b9a698c60
00b2f47f03bf90ae936c68fbcd4e8e9d58c11d69218b0e6920ba3c672d48396b,1.0,1.0,ACTIVE,Regularly,49.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b2fa64fb2b506c77aff14acdd3a95ccb46824d24d18ed733fb508950071e34,,,ACTIVE,NONE,22.0,b46e4d1d14030bf039535142683131886e2fd1c5e23ab8beb8550bb51ea4cd66
00b2fa70f0b1823be7372990a43f1cced571eb820d3a8aee2c268a7e6088bf7c,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b318ea15d99efe2537c6b4afd1992d5d382b24594b757fb7e220438b0eb80c,,,PRE-CREATE,NONE,34.0,d55d8b4d3a6db91af9cbb43da88f63f0a0d2a7c131d1ba6a6fc2b57e654bd815
00b327b778272c66a1573c6c23b778dface622fe827675f92c46f528f9b1dc5e,,,ACTIVE,NONE,,1241cb3c3358042084ea2b7937467c4357c9f2e346182093175cd6a1607b58b7
00b32956428a096cde500df8a2c97b3efe6acf4d183977d3ca2db60317e4443e,,,ACTIVE,NONE,29.0,4f9e348454072f8eb4e6f72058448c2cb9d7a6e58d4802ed3efc588fb3eaf046
00b33414214d436e1098610444144950d34803656f01f8c8c8a30cc8ebcc3bce,1.0,1.0,ACTIVE,Regularly,23.0,d7efb5eabaf72b079ab3b7d3d4bb3b3644b32521ef3134751a8097d69696ff02
00b338d3ce835eac6af72813ceb5523a76f770c73867466baacfd5fed1215f4b,1.0,1.0,ACTIVE,Regularly,31.0,d5c315f0012b4a93b40cec3d7aa9a78230542536afbb149a8effa2530024355f
00b34d0bed042287aa686b16cced3e2bdac75adc3efe42d298f8ceb2677ca62b,,,ACTIVE,NONE,42.0,c1f08578dcbb7c0dba1da2ce93a3af585228087f0e4add641746b503110d4c4e
00b3515181c0487f2c6aff3777f34f1438a5f8726ebb2eac136aaaa12ac77977,,,ACTIVE,NONE,21.0,d7f01a272631a993574bc6dc2925bee2ca6ec37b7f7a0075e432b54426359021
00b3579f1d989119008c32f276b48d10238df231a39467431934693af5ed4908,,,PRE-CREATE,NONE,52.0,2ef4452d771137ee94f6bca994ea75749409ff71c0fee1763b290684b519281e
00b358a9e9d630cca13667215d71a49ce26aba305270008a58e945090d72432b,,,ACTIVE,NONE,44.0,d4a5822c8246d1e320815613f9317689c21e595a2b3aa7628f0724940a7a9231
00b35d01a156fd011691f2931cc332059e14e4dcc6ee13e6edc924c417b71fcd,1.0,1.0,PRE-CREATE,Regularly,49.0,a69f939a17d8943cd0132a6c180f94a2c400dfc8434d47ecd349edded2fc2587
00b374af266bb9830fa1b2b37f4216fd9c685519fecab389969601211f448828,,,ACTIVE,NONE,22.0,8f9c3f4e83f5c8376fb6ade2cf288156cf94e831681d9820c73b3ecd24df84b0
00b374e71c421232da1b23fdd43c7b21a2fb13408987f8ff06cf3f7135579ea3,1.0,1.0,ACTIVE,Regularly,31.0,f6c053a4af04733ba2a7574f37a4888ef951e836b407891d23f9ba8dcb52add0
00b379ad5a23154b0a6e6946bb61d39a3f81a6246e206e4b61961c08eae59b4f,,,ACTIVE,NONE,35.0,45a15c06fa573b65ee646b64b139befe81043042510684e760fcd3332e74b797
00b3a2490db101b870efe5b866bbaec1cf913275ff4dede8b1a1b66a801a8d43,,,ACTIVE,NONE,31.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b3aed8158cba52113989e2e27f6c7908c45634960b95ec6b486faa81be7954,,,ACTIVE,,50.0,bb18cce590f98e1ba9cc26da22c77b93a05b285715177c1f533e76939a0b8f5a
00b3b38d0c0a93f298945f9226f2e399d8cfe0743621142971f0baf5db6dc2d8,,,ACTIVE,NONE,26.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b3b5c543fe753bd0e31b962395b1134d109cc835b3462b47209272b78796c3,1.0,1.0,ACTIVE,Regularly,30.0,bd2821804fbfaa4ca979910b2339b65a596c80884f6484c1a30570588a6e9913
00b3b8137c0672dc989b0045eb23c19e89c2967ec63db0c441cddc43a06989a5,,,ACTIVE,NONE,18.0,5d5cf2fd191d8bfd0c0526da21364b76475fc0345db4a4889560017957709f1d
00b3b9fa329d2dea2e494bd4f378c7f7c5ae34d5df6afa580a5535b3603173a2,,,ACTIVE,NONE,43.0,69c8ec122d3de5f4794d5bc11c5117c8ed949ce0d53360a59ada83c9eefe05df
00b3c132d9ac82fe0e05c8811e830bb54ee9dd2a8f44ae364b29f73c82c21974,,,ACTIVE,NONE,25.0,aca39fb4470d498117d034289a62996a4dc02170abb84524c7ca449be9db14ec
00b3c612db4611f5485417addadc89ead894f3ee89a4617619882577cd542def,,,ACTIVE,,25.0,6c54647c4912844825aab25c0c09d871a9eabd37e48680ae067f5cea086b7fee
00b3c83ad65e714040d4b1cb713eae7e56cd7b6ea14698347f159944badd5a38,1.0,1.0,ACTIVE,Regularly,22.0,0a540444a3a9613c0b3aacb5abb2810ea1e6204e7254224416c3aaa22d6aa79a
00b3ca906849ee4ddeb6454fa24f65e3982339cdecb86414badcaeddf3efc45c,1.0,1.0,ACTIVE,Regularly,22.0,de2412f97843be0044f25c274bcffac8de9cc22b90a6dd54b85436bd23eecef4
00b3cef68dc6c763e294d1a1d1e46266dd0ddce33d200f318e78d36250eb44ae,1.0,1.0,ACTIVE,Regularly,23.0,69eb470a74e2f86596a9a5c9546941b20112bf7fe4166075e15952599d56b360
00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,1.0,1.0,ACTIVE,Regularly,48.0,2a98b37236e9d32199614cda9ca0de3e9f38fc9fb75bf4789a09f4a827434bac
00b3e899d5f2e7856fa943405ac7a96b95faf4ac1b1b8a3e4dda5960c521dd69,1.0,1.0,ACTIVE,Regularly,31.0,9d0cb5e47f28b5c403aaae38e7b1452ceb98bc1383039938e814263ae3cb6596
00b3f08d536c6d3afe89846328cf8552934bb4e9af37d8bddc38fce75eaa03b0,,,ACTIVE,NONE,17.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b418e0e72d0e85ac84a9c62166eb96a0f481d2aad44b3528a2e34010daa698,,,ACTIVE,NONE,24.0,f95ad1d8befffbb1e40fbb02484d83e82c7e349ad171207c3a65fa246e77d9f2
00b41d044309b5cfd14a0e1e86901a44a956db72548705b1e0a2eeb6ab9491d3,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b41f8cdfdbcaf90943263594ae0285dd904cd393132f97b54dc1592efdd959,1.0,1.0,ACTIVE,Regularly,29.0,d879fde08bacc8a00205504182c958aeddd130af07e73ee900b0722244ee0ac2
00b420745b702bad9dd6695f8eaea6960d1764a7be8bf72473ee62ccaeac597b,,,ACTIVE,NONE,29.0,1b7676abf2e8d1346feaa6ca3c26e6e1424f075e049b3c6b2614b56b39583c71
00b4290400494c27df22a3c0631669195f62ee0776eccc8b1d0a88f269af78da,1.0,1.0,ACTIVE,Regularly,56.0,3b39421e26489a951ad7d3f2bb61cdece34b630ac7660c071913b303a172fdbc
00b42bd607a9b334736554d5c163e59d639ee8f3f194295cd84caeab3214766d,,,ACTIVE,NONE,28.0,764f028466a901130562a889484f0d515365710c8a234af2d56a3affe7e6f2dc
00b4309707d8b506058a08f39b75ce45ad126485b79b710ffa0665dfc5646695,1.0,1.0,ACTIVE,Regularly,23.0,cc3a5a6bd7739e0658f292ebea904738bd8df4ef16043a45a01d516331b75ccf
00b43f77c1267efad87413a56aea4f6d4051306a0de872d13979a5f0c3f9fb71,,,ACTIVE,NONE,20.0,99777f69dd0d9b8c52666ed7eb6b04bd66996f16254c6b4ce15eb9b08ab5d339
00b448e870ce542829c32e4da7f66f68dbaacdb9323f87378b834ee60d639985,,,PRE-CREATE,NONE,27.0,3509751d2b96a750d69ded6e98c64ed2ad6998df6c9bfe2b3bac7541203c33b6
00b4567dc3ede0e4e6cef8767aef1db71d6eb0508208f00c7c33b0168b57e1f3,,,ACTIVE,NONE,55.0,92c62838be970fbb64ce79592b98fc3b531c11773d0d75b9ad3838fe6fe85974
00b46b7daf0c2bedc394ece7521aac22ab30379b67cb9344212bf835b0561002,,,ACTIVE,NONE,49.0,9bef3bb5455c39a0aba3c25a918364ed2e0acdbf5798f82c64f2cf903aa68085
00b49405d93d452871f3da87c5e121ce87724958e6d32014bd9a4545e66251c8,,,ACTIVE,NONE,43.0,5eb71a46a6ffb4153e0b6d924fac0c013d7179ec853b40f484e59cd4499c56d7
00b49d43d87496c60e1607d6f880d192423f35c784d0d685073146d00e705318,,,ACTIVE,NONE,18.0,d557abe6c06374499b46e2b4a820bcc91e59d83e501a70c144d31c8566cdb93a
00b49ec4376126d8c442216ac9cf83d5190922c29340f858f1ab1c4867f2914d,,,ACTIVE,NONE,25.0,7ac08c4aaf8dae6c559fc00201fb378702fb88492c8c3dbd13c41e133bc357a2
00b4a73a30d6aee6b5b90b698286df0b311062e7f077e0506bb62952a04b5277,,,ACTIVE,NONE,57.0,f03447121dfce2d246e15a39f87dccf1d882c95106be985bf8b1a407d946d1ce
00b4a94b3cb9e40be193285607eedc945cd12ebafe516edeae7bfa4469ccfe89,1.0,1.0,ACTIVE,Regularly,60.0,21d5c1820e97e14104a55ebfd36a0662a8a9f040d9e4879f2ee4ac0ddb565667
00b4b5c32618b3c43a1c2face5274b454f72ef4eb9219ee591b8dc1a3e9a0f17,1.0,1.0,ACTIVE,Regularly,24.0,2eefd7cddcd3cccfc6c654edd2d2b07588f9c2e3a45afaa77c52c030397732c0
00b4b64521efddca60657faed98015d7fd1eb4fe0a0f6db6df59a6991898c63d,1.0,1.0,ACTIVE,Regularly,64.0,b5ea98b282da4bd03c4c5744a7d4a8a605b13b31e5a0fc9700f58fd616ed73e4
00b4ce717646a56219bab56fa1be1253d9e1993d7e8ebefba6c4af0e5f679f5a,,,ACTIVE,NONE,25.0,df02f4c0aa1c3d0740a785f1c3722e3096c3d11be1dd3c65c9f3c18e9908dc8f
00b4d26ace6a1e9e10071fc93875cb1eadbac6ce40cabda4721ed92c028a2594,1.0,1.0,ACTIVE,Regularly,30.0,b2db4fcabf9496bc88148bcfdaf9d5a9af1db1d82783322911af5887e88fe14a
00b4d7f434495e3bc5371daea2cfe70bcce589c83c17e00c22279ea0ad6d2e37,,,PRE-CREATE,NONE,36.0,e5fa936d3bafe249836987ba18ea449bb51570e6443d8f61b203c023a17328a1
00b4d912a79b2dec367f436d43e41dc4c5c2fab6ad334b2cf14100c6f7b0faef,1.0,1.0,ACTIVE,Regularly,53.0,18f85e3efeeace1acec87a45d96d1fa39f5531d0238ed8fb9c6c4149d2455863
00b4eada76e5286b6120dcfe0890facbe78a0dcc4fb34800e3d8b1704c9698f8,,,ACTIVE,NONE,19.0,4c0b5dd48f63f564136b114b6e798bc57404c12b558060c342a90a6a5f71bdcd
00b4f49eca7d8b5a717f974e07e478e1d6e399824213837e37bb82c851b86456,,,PRE-CREATE,NONE,25.0,b91f14392a418367e3054bf70f5e1e39c3a027d1c7989bfa2d1ea8c17d150099
00b504ca6e1cd41cabbfa5467c1a60bdf35b7010dc24d3f79384d85f818c4a40,,,ACTIVE,NONE,19.0,a8e7fb7acbc65121cd2d723b0f12b7d4ac8c1e19f38fcb9668d2b005ec4a4c49
00b509cbbf7602660976c6dab9f73a14da86bc71fd3bf48958be728c5d348bf5,,,ACTIVE,NONE,33.0,27a9070eb6d4f3b4e3a38f3e68543c967d45893426c142f312932e797be5fb6b
00b50b4df9c92a6f6bedec30bdef59770b8adb40178b83bbcfa8dabfd1d73a2d,,,ACTIVE,,55.0,b44a061dc0adb2b4101471bfcd5db33172c2feff5612d6a9d27b673c785f70b5
00b531d2375e9798e701ecbaeb27969fcdd5c5d55deee6ffbf42075086265152,,,ACTIVE,NONE,50.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b531e133ac55c2fd3d36f32350f042996c24636b0076ab9d2ae09c8b3affdc,,,ACTIVE,,38.0,7fce2886d49d2ee20ff700167ac3cd3dc5d0bf13d2b7b5b31523d2b1182c0048
00b541fa97a32847f5b2445900aa28162ccf906977c6094c7304c1c818aa91c1,,,ACTIVE,NONE,35.0,4296aba4bcbc68f73001674f2655a34a03089fe2f384b988c671f39ed12647da
00b54838f02f17da4de255a25007206f29410ad0bc515d85ae321853c621bf17,,,ACTIVE,NONE,18.0,31b6cbd54816f2b0d60b708750f5d1a6e7b1c3c08292b29bbac0f01d6534eeae
00b55c423ab38761a20e1bbc07796fbf1742561e95d93fd760f6c899102e469d,1.0,1.0,ACTIVE,Regularly,19.0,718f7346739903d051666d66680d2ff79b8d93c299d1b697a62daafa2dc6ac72
00b56176ec210e1183ab3690f429ccd33f82fc8f8a5f0184929a01bcc2834e30,,,ACTIVE,NONE,52.0,2ef2743a4e687f0d565a0e53318fa1289b9564a221cc87a7eed5e6a96e5cfc7b
00b56e34f2750e17c3529f011ae070990d9203c9746fac7da4ef24cf732bd1e2,,,ACTIVE,NONE,57.0,67800552b8fec1e2ab7d1aef98cb93ce2715b031f99651ca1078bcd0b4bb36ae
00b57f8e3098b229f5caa71082a1e3043ff0985eb141d64a814cf6672ffbae02,1.0,1.0,ACTIVE,Regularly,18.0,111df3f9e5785b1ac7c361491495f4bd904736526ac79d606a96b94217135f58
00b5b1446be091d4913765cf2cc01edc7e0d3820e1b8a46905fa4213a4c24433,,,ACTIVE,NONE,36.0,a368cc4e81c90bb22bec4dce0c0d8c63b65111e1f064307da511d3829176e058
00b5b1e77a0af80ed6f8aa472b03125059ef0e9cf8920e357efd2ee7297a7077,1.0,1.0,ACTIVE,Regularly,46.0,13557d047734313e6aa2a2c44a0a570609ef991ede61ea2b6f87b7032d03b98a
00b5b85f87cd97a7d377f362adc7f1f578b42ea15552000a610c2046d4137667,,,ACTIVE,NONE,27.0,bde5de087a15d24f1fa7b7bd2ec4c97f12a12713e7a68dfa3d0e40558a905428
00b5bbe9776a15f7024a1de732f6a8b56735f30903e8956c24f5f30a16c4ba2a,,,ACTIVE,NONE,33.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,1.0,1.0,ACTIVE,Regularly,51.0,519777288ec273e9a29e873c4901d5186947b6d2aa743eaf8b19c7a3a6a48dbd
00b5bf658a8b5c91c53b39af2a7edd647e858a4f96c016efed62311a8249c563,,,ACTIVE,NONE,24.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b5c5de06b25b754b48fba9e2e2a7271bae298df9195b3b97709c054ef014b6,1.0,1.0,ACTIVE,Regularly,44.0,9b3a5aeca3dc65669c02892339d5417114cbe4c4ebf9fec991b8aa85a6849f53
00b5c9524ce6383564d125682c1dc759e5d83a523e6e2ee0cc9812fdca9bbbb9,,,ACTIVE,NONE,51.0,37478f558a45d53668bb026c5e7d8946064fcfa02110832a8bd56a12b2871452
00b5e62035bbe47b7e7e9d0b13118693949c1631ff6429f18f7f5efe91ab5f97,1.0,1.0,ACTIVE,Regularly,61.0,c7f098c85515cef52ae46999c66175891a499f825a4343724aa4ad48f1e128b5
00b5ea38ed700c1ce6bb87b3d273d491c86adff94bf5989183a43580c4d4f4cb,,,ACTIVE,NONE,34.0,4087eaf39bd48af49bf0099cec3548967059003b4d6b8cd06900bd416bd904d6
00b5ef638a9defe862345a4c9b7da2500ac206d709992ae9e7b09b6915c03d7c,,,ACTIVE,NONE,19.0,501d26b3e727183b8f52f4f264240a3a7e306fb091da2573ac43a586189b07d0
00b5fb2122037c72407799f0dff93b08eb3ba066f7d89b8245c3303d35a8e14d,,,ACTIVE,NONE,32.0,801043f14865267d6e6cdff31aefae8fabbb0a35a0e4a8a38057c86d8c03a98d
00b6088721061ac9fb0cd50b99b2ddb68c4ccb405c5a455a151316aee5a2d54c,,,ACTIVE,NONE,40.0,c1effe8e95baa59463827e0458e48b313eb4a860e2a68087b97827922153a117
00b60fd05c7e2cd59386d7f486909a803d601ece97b2714f980090ed598d4a29,1.0,1.0,ACTIVE,Regularly,42.0,15ab18f487ad86455f9e412eb8313da637506d2e1774df99cfc2a84f917f87b7
00b61e23f9f9f124506eba20c8d904203543a900a854d31b5207e5ee2c6d006c,,,ACTIVE,NONE,30.0,47b71b6c090354631dff2d5c41079fdfda00104a7b0d77171f2e53324a141e7f
00b63072f80d59ffd7ba763d538602ba6cbe6f99efd5dc44fcf08171633bb024,1.0,1.0,ACTIVE,Regularly,,558eafaec5e769993d4d0ab420eed2aa6069049faa3b6f13bc7d6d3a5ebc027c
00b64be69c011627c98b684c1969cac6412e14470df7da6d639a071b31d56049,,,ACTIVE,NONE,47.0,f65a06ca543af721cc8d1b53615310226b9442b6ff853346dceb430c4f1e1483
00b64cbedbdc007a84ffdba1fa62412a51b590e8ea0d1190f07be3ed2e958465,,,ACTIVE,NONE,30.0,7c29581d722fa65836fb6dca2e9aa147890c2f0d711cfe68c5349b093da935ea
00b6507c9b7f0856052f4ea80eef17be3fda3e01e05e4849d24c3815029503d7,1.0,1.0,ACTIVE,Regularly,23.0,1c656b05e11611dba8eb1e9f1f12283fe397ae10f28ec8d94dcff1176d43c897
00b662d455af7037eca19ef7c2e0c951cdac5771eabbc47353b66e08d575a5fb,,,ACTIVE,NONE,24.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00b6729c03744c12f43c471677713cdbd0ddb9518c9de8de4937f406c68efc55,,,ACTIVE,NONE,59.0,85420a18706a675036ae7fb660b2ea11ede878873a3fda1fb35d474e267a0e4c
00b6732ab930df7229c5f41ed04d26cfff402a83d1817e9577f6ca7780345987,,,ACTIVE,NONE,53.0,057d745d973c81bd1e03383dfdf1383a5443eb4d65b0ea1fe34addb7d78fc6d5
00b685c2926f1e26425571a9d475419f250cebda6c81c468fea1b8f515836b78,1.0,1.0,PRE-CREATE,Regularly,29.0,98a13bb440b3b155ed3a30660250a7e598102cc4dd239bc0d463f6a4a04fd375
00b6a1ce82c2af4c18770b883a18205fbb06d2178648cda3898d1f818583d4c6,,,ACTIVE,NONE,22.0,540e34be53df16fea40939c91725bcecf0c5521cfce1d0c817edaaff1489e916
00b6b8dadd374c6e4dbbe7c80ee83326f3122e718e66ddf3d69f973e6b5867bb,1.0,1.0,ACTIVE,Regularly,36.0,ec9f276bedae222c31e73e2d8387cf27ca4e85498fa6ba538cfbb5d864b64f9d
00b6c175638d021b1f15cc45b5d6e9da10041373e8ab4d316da9cb5265839945,1.0,1.0,ACTIVE,Regularly,40.0,f5c10bcf910420127e217e93dfc408e7402d30649432ad4997eb66b46103696a
